Name,PSRJ,P0,P1,F0,Binary,Type,Age,Bsurf,Edot,Dist
"J1825-0319","J1825-0319",0.00455352791974,6.8E-21,219.60994148422,"BT"," ",1.06E10,1.78E8,2.800000074785202E33,3.26
"J1821-0331","J1821-0331",0.90231562918,2.53E-15,1.10825964625," "," ",5650000.0,1.53000005E12,1.400000019202707E32,5.56
"J1821-0256","J1821-0256",0.414111049843,3.72E-17,2.41481119709," "," ",1.76E8,1.25999997E11,2.1000000742787957E31,2.55
"J1818-01","J1818-01",0.8385,,1.192606," "," ",,,,15.45
"J1823-0154","J1823-0154",0.759777464363,1.13147E-15,1.31617486291," "," ",1.06E7,9.3799999E11,9.999999747378749E31,4.56
"J1824-0127","J1824-0127",2.49946826743,3.911E-15,0.400085095311," "," ",1.01E7,3.15999991E12,9.899999895424113E30,2.21
"J1833-0209","J1833-0209",0.291930632181,2.7548E-15,3.42547129271," "," ",1680000.0,9.0700002E11,4.4000000343658016E33,9.25
"J1838-0107","J1838-0107",0.4444257246169,5.46E-18,2.250094773119," "," ",1.29E9,4.9799999E10,2.499999993688106E30,5.83
"J1838-01","J1838-01",0.1832948,,5.455692," "," ",,,,6.88
"J1835-0114","J1835-0114",0.00511638764424,7.0E-21,195.4503977286,"BT"," ",1.16E10,1.92E8,2.0999999833293252E33,2.67
"J1830-0131","J1830-0131",0.457535874029,6.3181E-15,2.18562096824," "," ",1150000.0,1.72000005E12,2.6000000070780506E33,2.68
"J1830-0052","J1830-0052",0.34569803402,2.37E-16,2.8926979664," "," ",2.31E7,2.88999997E11,2.3000000510364764E32,7.1
"J1834-0031","J1834-0031",0.329531922488,4.486E-16,3.03460736808," "," ",1.16E7,3.89000004E11,4.899999839835799E32,4.35
"B1831-00","J1834-0010",0.520954311129,1.053E-17,1.91955413102,"ELL1"," ",7.84E8,7.4899997E10,2.9000000267842545E30,2.64
"J1837-0045","J1837-0045",0.617036695541,1.68451E-15,1.620649156245," "," ",5800000.0,1.03000002E12,2.800000038405414E32,2.55
"J1843-0000","J1843-0000",0.88033048188,7.792E-15,1.13593703794," "," ",1790000.0,2.65000006E12,4.5000000682193774E32,2.73
"J1829+0000","J1829+0000",0.199147397053,5.249E-16,5.02140632918," "," ",6010000.0,3.26999998E11,2.6000000070780506E33,3.32
"B1822+00","J1825+0004",0.778949400076,8.7616E-16,1.28378043542," "," ",1.41E7,8.3600002E11,7.300000106624791E31,2.26
"J1832+0029","J1832+0029",0.533917296,1.51E-15,1.872949251," "," ",5600000.0,9.0899998E11,3.899999865097924E32,1.45
"J1837+0053","J1837+0053",0.47351252978,3.8E-17,2.11187653357," "," ",1.99E8,1.34999998E11,1.3999999737279718E31,3.24
"J1811-0154","J1811-0154",0.92494482303,1.608E-15,1.08114557226," "," ",9110000.0,1.22999996E12,7.999999979801939E31,9.56
"J1809-0119","J1809-0119",0.7449764016,2.29E-15,1.3423243983," "," ",5150000.0,1.32000003E12,2.2000000171829007E32,10.59
"J1808+00","J1808+00",0.425115,,2.352305," "," ",,,,10.31
"J1821+0155","J1821+0155",0.03378133193189,2.9E-20,29.60214837047," "," ",1.85E10,1.0E9,3.000000106112565E31,2.29
"B1810+02","J1812+0226",0.793902802035,3.59963E-15,1.25960003849," "," ",3490000.0,1.71000005E12,2.800000038405414E32,6.16
"J1844+00","J1844+00",0.460503,,2.171539," "," ",,,,6.78
"J1846+0051","J1846+0051",0.434372879784,1.1226E-14,2.30216951044," "," ",613000.0,2.23000003E12,5.399999790824949E33,3.2
"J1844+0115","J1844+0115",0.00418554393666,1.07E-20,238.91757323111,"ELL1"," ",6.19E9,2.14E8,5.799999926239251E33,3.45
"J1841+0130","J1841+0130",0.0297727753332,8.17E-18,33.5877320407,"ELL1"," ",5.77E7,1.58000005E10,1.2000000569969412E34,3.19
"J1850+0124","J1850+0124",0.00355976376804,1.09E-20,280.91751733,"ELL1"," ",5.18E9,1.99E8,9.50000016018748E33,2.97
"J1849+0127","J1849+0127",0.54215548135,2.797E-14,1.844489329," "," ",307000.0,3.93999994E12,6.900000153109429E33,4.54
"J1851+0232","J1851+0232",0.34402,,2.906808," "," ",,,,14.8
"J1850+0242","J1850+0242",0.0044798640471,1.63E-19,223.221059721,"ELL1"," ",4.37E8,8.64E8,7.100000046193598E34,13.1
"J1853+03","J1853+03",0.58553,,1.707854," "," ",,,,6.11
"J1852+0305","J1852+0305",1.326148567,1.0E-16,0.7540633266," "," ",2.06E8,3.71999998E11,1.7000000696043568E30,6.73
"J1840+0214","J1840+0214",0.7974780753,8.294E-15,1.2539529687," "," ",1520000.0,2.60000003E12,6.500000017695127E32,5.42
"J1842+0257","J1842+0257",3.08825579295,2.9591E-14,0.323807374468," "," ",1650000.0,9.6700004E12,3.9999999899009695E31,3.93
"J1848+0351","J1848+0351",0.191442663494,6.73E-17,5.22349606796," "," ",4.51E7,1.15000001E11,3.799999831244348E32,10.53
"J1842+0358","J1842+0358",0.233326206679,8.115E-16,4.28584518744," "," ",4560000.0,4.39999988E11,2.5000001187436275E33,3.21
"J1856+0245","J1856+0245",0.08090668906,6.2117E-14,12.359917476," "," ",20600.0,2.27000005E12,4.6000000834465013E36,10.29
"J1854+0306","J1854+0306",4.5578200962,1.45125E-13,0.219403131079," ","RRAT",498000.0,2.59999998E13,6.100000064179765E31,4.11
"J1855+0307","J1855+0307",0.84534757461,1.811E-14,1.18294537068," "," ",740000.0,3.95999995E12,1.1999999696854499E33,7.45
"B1859+03","J1901+0331",0.65545023949,7.4593E-15,1.52566882999," "," ",1390000.0,2.24000003E12,9.999999747378748E32,7.0
"J1858+0346","J1858+0346",0.25684379795,2.0401E-15,3.89341696386," "," ",1990000.0,7.3299997E11,4.7999998787417995E33,7.28
"J1854+0317","J1854+0317",1.3664496471,1.85E-15,0.73182352685," "," ",1.17E7,1.60999997E12,2.9000000267842545E31,7.95
"J1856+0404","J1856+0404",0.42025215518,3.7E-17,2.3795237875," "," ",1.8E8,1.25999997E11,1.9999999949504848E31,6.98
"J1855+0422","J1855+0422",1.6781063295,9.3E-16,0.59590979571," "," ",2.86E7,1.25999999E12,7.799999934832156E30,9.85
"J1901+0355","J1901+0355",0.55475646483,1.2741E-14,1.80259278332," "," ",690000.0,2.69000009E12,2.8999999631196254E33,10.18
"J1904+0412","J1904+0412",0.0710948973807,1.1E-19,14.06570705975,"BT"," ",1.02E10,2.83000013E9,1.200000042445026E31,4.01
"J1903+0415","J1903+0415",1.15139,,0.868515," "," ",,,,9.65
"J1901+0413","J1901+0413",2.663079683,1.316E-13,0.37550509899," "," ",321000.0,1.88999994E13,2.800000038405414E32,6.91
"J1901+0435","J1901+0435",0.6905763581,8.67E-15,1.4480657907," "," ",1260000.0,2.47999994E12,9.999999747378748E32,30.0
"J1904+0451","J1904+0451",0.00609236792963,5.7E-21,164.1397912192," "," ",1.69E10,1.89E8,9.999999747378748E32,3.96
"J1901+0459","J1901+0459",0.87706,,1.140173," "," ",,,,30.0
"J1901+0510","J1901+0510",0.61475669408,3.11E-14,1.6266597983," "," ",313000.0,4.42E12,5.30000019352883E33,8.47
"J1849+0409","J1849+0409",0.761194081655,2.15864E-14,1.313725400789," "," ",559000.0,4.10000006E12,1.9000000611413266E33,2.41
"B1848+04","J1851+0418",0.284697472498,1.089018E-15,3.51250044908," "," ",4140000.0,5.6299998E11,1.9000000611413266E33,3.17
"J1850+0423","J1850+0423",0.290716217162,9.14E-17,3.43978058659," "," ",5.04E7,1.65000004E11,1.4999999621068123E32,7.38
"J1853+0505","J1853+0505",0.90513735425,1.28061E-15,1.10480469655," "," ",1.12E7,1.08999999E12,6.799999937356913E31,7.54
"J1857+0526","J1857+0526",0.349951177522,6.9311E-15,2.85754146359," "," ",800000.0,1.57999995E12,6.399999838322399E33,11.44
"J1855+0527","J1855+0527",1.39348448168,2.67207E-13,0.7176255015," "," ",82600.0,1.95000009E13,3.900000010617076E33,9.7
"J1859+0601","J1859+0601",1.04431270179,2.551E-14,0.95756759282," "," ",649000.0,5.2200001E12,8.800000068731603E32,5.98
"J1853+0545","J1853+0545",0.12640033324309,6.124816E-16,7.91137154739," "," ",3270000.0,2.81999999E11,1.2000000569969412E34,4.77
"J1848+0604","J1848+0604",2.21860264699,3.736E-15,0.45073415979," "," ",9410000.0,2.90999999E12,1.3999999737279718E31,8.78
"J1845+0623","J1845+0623",1.42165378409,5.46E-16,0.70340613952," "," ",4.13E7,8.91E11,7.500000265281413E30,3.53
"J1848+0647","J1848+0647",0.5059567391,8.7516E-15,1.9764535636," "," ",916000.0,2.12999995E12,2.699999895412474E33,1.44
"J1855+0700","J1855+0700",0.258684648071,7.516E-16,3.86571065372," "," ",5450000.0,4.46000005E11,1.6999999934341754E33,6.84
"J1842+0638","J1842+0638",0.313016401038,7.6E-17,3.1947207772," "," ",6.52E7,1.55999994E11,9.800000043469479E31,11.04
"J1848+0826","J1848+0826",0.32866472679,2.721E-16,3.04261430719," "," ",1.91E7,3.02999994E11,2.9999999242136247E32,3.37
"J1929+00","J1929+00",1.1669,,0.856971," "," ",,,,1.74
"J1943+0609","J1943+0609",0.446226281658,4.659E-16,2.241015469291," "," ",1.52E7,4.61000016E11,2.0999999833293254E32,3.89
"B1923+04","J1926+0431",1.074078173597,2.45892E-15,0.931030929202," "," ",6920000.0,1.64E12,7.8000002758926695E31,3.95
"J1913+0446","J1913+0446",1.61612987171,2.78904E-13,0.61876215365," "," ",91800.0,2.15000002E13,2.6000000070780506E33,3.41
"J1938+0650","J1938+0650",1.121561892,5.68E-15,0.891613746," "," ",3130000.0,2.54999999E12,1.5999999959603878E32,3.64
"J1926+0737","J1926+0737",0.318062050971,3.75E-16,3.14404059506," "," ",1.34E7,3.49000008E11,4.600000102072953E32,5.61
"J1933+0758","J1933+0758",0.437454407217,2.183E-16,2.28595250957," "," ",3.18E7,3.13000002E11,9.999999747378749E31,8.33
"J1950+05","J1950+05",0.455934,,2.1933," "," ",,,,4.43
"J1945+07","J1945+07",1.0739,,0.931185," "," ",,,,3.47
"J1956+0838","J1956+0838",0.303910924347,2.199E-16,3.29043782203," "," ",2.19E7,2.62000001E11,3.0999999580672003E32,4.31
"J2007+0809","J2007+0809",0.32572436605,1.37E-16,3.0700804245," "," ",3.77E7,2.13999993E11,1.5999999959603878E32,3.44
"J2007+0910","J2007+0910",0.4587348258074,3.3244E-16,2.179908617664," "," ",2.19E7,3.94999988E11,1.400000019202707E32,2.93
"J1947+0915","J1947+0915",1.48074382424,4.78E-16,0.67533626251," "," ",4.91E7,8.5099997E11,5.800000053568509E30,5.8
"J1944+0907","J1944+0907",0.00518520190413,1.713E-20,192.85652101691," "," ",4.8E9,3.02E8,4.9000000581145276E33,1.28
"J1941+1026","J1941+1026",0.9053938883,9.962E-16,1.1044916615," "," ",1.44E7,9.6099998E11,5.299999884300631E31,8.6
"J1939+10","J1939+10",2.31,,0.433," "," ",,,,4.58
"J1947+10","J1947+10",1.110944,,0.900135," "," ",,,,13.83
"J1951+1123","J1951+1123",5.0940830275,3.031E-15,0.196306183979," "," ",2.66E7,3.97999997E12,9.09999968712327E29,1.66
"J1953+1149","J1953+1149",0.8518902768,2.865E-15,1.1738600935," "," ",4710000.0,1.57999995E12,1.800000063667539E32,12.53
"B1949+14","J1952+1410",0.27502568252,1.2815E-16,3.63602406451," "," ",3.4E7,1.90000005E11,2.400000084890052E32,1.66
"J1908+0457","J1908+0457",0.8467928462,9.8E-16,1.1809263676," "," ",1.37E7,9.2200003E11,6.4000000747910215E31,9.3
"J1908+0500","J1908+0500",0.29102078676,2.5856E-15,3.436180663," "," ",1780000.0,8.7800001E11,4.1000000783242273E33,4.43
"J1907+05","J1907+05",0.16868,,5.928385," "," ",,,,11.03
"J1907+0534","J1907+0534",1.1384027132,3.15E-15,0.8784237673," "," ",5730000.0,1.92000007E12,8.400000297115183E31,11.94
"J1910+0534","J1910+0534",0.45286735393,1.92E-15,2.2081521031," "," ",3730000.0,9.4500002E11,8.19999986561015E32,15.39
"J1907+0602","J1907+0602",0.106632746266,8.68208E-14,9.3779822336," ","HE",19500.0,3.08000011E12,2.8000000119209283E36,3.01
"J1909+0616","J1909+0616",0.75599276085,2.058E-14,1.322763989," "," ",582000.0,3.98999998E12,1.9000000611413266E33,8.59
"J1905+0600","J1905+0600",0.441209731966,1.1123E-15,2.26649578998," "," ",6280000.0,7.0899997E11,5.09999990754295E32,18.06
"B1900+05","J1902+0556",0.7465773564336,1.2875167E-14,1.339445927984," "," ",919000.0,3.13999989E12,1.1999999696854499E33,3.6
"J1903+0601","J1903+0601",0.374117028251,1.92039E-14,2.67296039604," "," ",309000.0,2.71000011E12,1.3999999500811096E34,7.84
"J1905+0616","J1905+0616",0.989706023196,1.35232E-13,1.010401044919," "," ",116000.0,1.17000005E13,5.499999970197676E33,5.24
"J1909+0641","J1909+0641",0.741761952452,3.2239E-15,1.348141403983," ","RRAT",3650000.0,1.55999994E12,3.0999999580672003E32,1.86
"B1904+06","J1906+0641",0.2672750082591,2.135599E-15,3.741464667847," "," ",1980000.0,7.6500002E11,4.4000000343658016E33,7.0
"J1906+0649","J1906+0649",1.28656437956,1.52E-16,0.77726386327," "," ",1.34E8,4.48E11,2.799999947455944E30,5.07
"J1913+0617","J1913+0617",0.00503,,198.807157," "," ",,,,3.97
"J1914+0631","J1914+0631",0.69381120574,3.3E-17,1.44131428222," "," ",3.31E8,1.53999999E11,3.899999967416078E30,2.68
"J1914+0659","J1914+0659",0.01851,,54.024851," "," ",,,,5.26
"J1915+0738","J1915+0738",1.54270444942,3.306E-15,0.6482123004," "," ",7390000.0,2.29000007E12,3.5999998999614027E31,1.98
"J1910+0714","J1910+0714",2.7124228384,6.122E-15,0.36867408202," "," ",7020000.0,4.12000007E12,1.200000042445026E31,3.6
"J1910+0728","J1910+0728",0.325415321974,8.3062E-15,3.072996052959," "," ",621000.0,1.66000001E12,9.50000016018748E33,6.04
"J1915+0752","J1915+0752",2.05831378861,1.39E-16,0.485834572714," "," ",2.35E8,5.41000008E11,6.3000001659929676E29,3.56
"B1900+06","J1902+0615",0.67350331693,7.7127E-15,1.48477368242," "," ",1380000.0,2.31000008E12,9.999999747378748E32,7.0
"J1901+0621","J1901+0621",0.83200194892,1.8E-17,1.20192026148," "," ",7.32E8,1.24000002E11,1.1999999571798977E30,3.11
"J1900+0634","J1900+0634",0.389869101178,5.125E-15,2.56496346332," "," ",1210000.0,1.42999998E12,3.399999986868351E33,7.31
"B1903+07","J1905+0709",0.6480400543,4.9416E-15,1.54311449326," "," ",2080000.0,1.80999999E12,7.200000254670156E32,4.98
"J1906+0722","J1906+0722",0.1115241364978,3.587895E-14,8.9666688432," ","NRAD",49200.0,2.02000001E12,1.000000014901161E36,
"J1906+0725","J1906+0725",1.53651,,0.650826," "," ",,,,9.17
"J1904+0738","J1904+0738",0.2089583321216,4.10898E-16,4.785643098539," "," ",8060000.0,2.9700001E11,1.800000027287751E33,5.86
"B1859+07","J1901+0716",0.64399866351,2.2872E-15,1.55279825358," "," ",4460000.0,1.22999996E12,3.400000059627927E32,3.4
"J1902+0723","J1902+0723",0.4878126283,2.1E-16,2.0499674301," "," ",3.68E7,3.2399999E11,7.09999994796817E31,3.33
"J1907+0731","J1907+0731",0.363676330005,1.8416E-14,2.74969778755," "," ",313000.0,2.62000004E12,1.5000000130385157E34,4.89
"J1908+0734","J1908+0734",0.212352673319,8.2459E-16,4.70914721426," "," ",4080000.0,4.23000015E11,3.399999986868351E33,0.58
"J1907+0740","J1907+0740",0.574697951954,6.71E-16,1.7400444818," "," ",1.36E7,6.2899998E11,1.400000019202707E32,6.84
"J1909+0749","J1909+0749",0.23716129322,1.5192E-13,4.2165396656," "," ",24700.0,6.0699999E12,4.500000178813933E35,10.84
"J1906+0746","J1906+0746",0.14407315538,2.02678E-14,6.940918295,"DD"," ",113000.0,1.73000006E12,2.7000000700354568E35,7.4
"J1904+0800","J1904+0800",0.26334472587,1.7317E-14,3.79730407243," "," ",241000.0,2.15999998E12,3.700000001117586E34,9.2
"J1908+0839","J1908+0839",0.185397243919,2.3865E-15,5.3938234402," "," ",1230000.0,6.73E11,1.5000000130385157E34,9.42
"B1906+09","J1908+0916",0.83026988471,9.8E-17,1.20442764264," "," ",1.34E8,2.88999997E11,6.800000278417427E30,5.17
"J1905+0902","J1905+0902",0.2182529126846,3.49853E-15,4.581840341554," "," ",988000.0,8.8400003E11,1.3000000035390254E34,9.14
"J1908+0909","J1908+0909",0.336554651762,3.48712E-14,2.97128562854," "," ",153000.0,3.47000013E12,3.59999993816018E34,8.81
"J1906+0912","J1906+0912",0.77534458995,1.32E-16,1.28974911667," "," ",9.29E7,3.2399999E11,1.0999999631167153E31,5.63
"J1907+0918","J1907+0918",0.2261071099878,9.42955E-14,4.42268268368," "," ",38000.0,4.6699999E12,3.2000001519918432E35,7.68
"J1907+0919","J1907+0919",5.198346,9.2E-11,0.19236888," ","AXP,NRAD",895.0,7.0000001E14,2.6000000070780507E34,
"J1916+0748","J1916+0748",0.54175211381,1.0708E-14,1.845862664," "," ",802000.0,2.43999991E12,2.699999895412474E33,8.24
"J1921+0812","J1921+0812",0.2106484121028,5.3633E-15,4.74724679867," "," ",622000.0,1.07999999E12,2.3000000510364766E34,3.47
"J1917+0834","J1917+0834",2.129665364024,1.74935E-14,0.469557338394," "," ",1930000.0,6.1800002E12,7.09999994796817E31,1.51
"J1916+0844","J1916+0844",0.439995272067,2.9009E-15,2.27275169413," "," ",2400000.0,1.14000003E12,1.3000000035390253E33,7.98
"J1915+0838","J1915+0838",0.34277679653,1.571E-15,2.9173503286," "," ",3460000.0,7.4299998E11,1.5000000712461764E33,8.12
"J1916+0852","J1916+0852",2.1827459895,1.31E-14,0.45813851213," "," ",2640000.0,5.4099999E12,4.9999998736893745E31,6.98
"J1927+0911","J1927+0911",0.290305256197,6.35E-17,3.44464999739," "," ",7.24E7,1.37000002E11,9.999999747378749E31,7.19
"J1913+0832","J1913+0832",0.134409003575,4.5696E-15,7.4399777798," "," ",466000.0,7.9300002E11,7.400000002235172E34,7.76
"J1911+09","J1911+09",0.27371,,3.653502," "," ",,,,6.88
"J1913+0904","J1913+0904",0.163245785775,1.76167E-14,6.1257324056," ","HE",147000.0,1.72000005E12,1.6000000759959216E35,3.49
"B1911+09","J1913+0936",1.24196459936,4.32E-16,0.80517592894," "," ",4.56E7,7.4100002E11,8.900000239009385E30,4.22
"B1914+09","J1916+0951",0.2702544395645,2.518463E-15,3.700216735057," "," ",1700000.0,8.3500001E11,5.000000237487255E33,2.88
"J1909+0912","J1909+0912",0.222949273318,3.5805E-14,4.4853252272," "," ",98700.0,2.85999995E12,1.3000000268220898E35,8.2
"J1911+10","J1911+10",0.19089,,5.238619," "," ",,,,8.19
"J1913+1000","J1913+1000",0.83714819649,1.6737E-14,1.19453163035," "," ",792000.0,3.7900001E12,1.1000000085914504E33,7.89
"B1913+10","J1915+1009",0.404547474466,1.52561E-14,2.47189777002," "," ",420000.0,2.50999996E12,9.100000024773178E33,7.0
"J1913+1011","J1913+1011",0.03590861279827,3.36768E-15,27.84847205371," "," ",169000.0,3.52000016E11,2.899999916553496E36,4.48
"B1910+10","J1912+1036",0.409349485862,1.5762E-14,2.44290034442," "," ",411000.0,2.57000001E12,9.100000024773178E33,4.23
"J1920+1040","J1920+1040",2.21580173889,6.48E-15,0.45130391517," "," ",5420000.0,3.83000012E12,2.400000084890052E31,7.19
"J1916+1023","J1916+1023",1.6183389208,6.8E-16,0.617917537," "," ",3.77E7,1.05999997E12,6.299999881775873E30,6.93
"B1913+105","J1916+1030",0.62896972129,3.4E-17,1.58990165369," "," ",2.93E8,1.47999998E11,5.399999736255266E30,7.55
"J1920+1110","J1920+1110",0.50988582045,1.56E-16,1.9612233953," "," ",5.18E7,2.85000008E11,4.600000011123483E31,5.01
"J1857+0809","J1857+0809",0.502923870516,4.7374E-15,1.98837251247," "," ",1680000.0,1.55999994E12,1.5000000712461764E33,8.72
"J1853+0853","J1853+0853",3.9146579157,5.13E-15,0.25545016232," "," ",1.21E7,4.5400001E12,3.4000001392087136E30,7.54
"J1903+0925","J1903+0925",0.35715482026,3.6899E-14,2.7999062123," "," ",153000.0,3.67000001E12,3.1999999191611994E34,4.17
"B1855+09","J1857+0943",0.00536210054793,1.78383E-20,186.49407840478,"ELL1"," ",4.76E9,3.13E8,4.600000102072953E33,0.7
"B1901+10","J1904+1011",1.8565697165,2.76E-16,0.53862776663," "," ",1.07E8,7.2399998E11,1.7000000696043568E30,4.03
"J1846+0919","J1846+0919",0.2255514533,9.93E-15,4.433578172," ","NRAD",360000.0,1.51000003E12,3.400000045076012E34,
"B1852+10","J1854+1050",0.573196989078,6.3887E-16,1.74460092962," "," ",1.42E7,6.1200001E11,1.2999999853491314E32,8.27
"J1910+1027","J1910+1027",0.53147,,1.881574," "," ",,,,19.2
"B1907+10","J1909+1102",0.2836413311242,2.63972E-15,3.52557928013," "," ",1700000.0,8.7599999E11,4.600000102072953E33,4.8
"J1907+1149","J1907+1149",1.42016034143,1.5979E-13,0.70414584243," "," ",141000.0,1.52000004E13,2.2000000171829008E33,5.28
"J1913+1103","J1913+1103",0.92391,,1.082357," "," ",,,,12.69
"B1911+11","J1914+1122",0.60099749634,6.555E-16,1.6639004423," "," ",1.45E7,6.35E11,1.200000042445026E32,3.8
"J1913+1145","J1913+1145",0.30606864497,5.016E-15,3.2672409162," "," ",967000.0,1.24999998E12,6.900000153109429E33,15.06
"J1915+1144","J1915+1144",0.17365,,5.75871," "," ",,,,6.9
"J1915+1149","J1915+1149",0.10004,,9.996002," "," ",,,,18.89
"J1916+1225","J1916+1225",0.227387488792,2.34516E-14,4.39777933831," "," ",154000.0,2.3400001E12,7.899999618530271E34,6.19
"J1909+1148","J1909+1148",0.44895,,2.22742," "," ",,,,5.18
"B1907+12","J1910+1231",1.441741592612,8.22973E-15,0.693605570599," "," ",2780000.0,3.48999988E12,1.1000000085914504E32,6.47
"J1901+1306","J1901+1306",1.830857453,1.31E-16,0.54619216715," "," ",2.21E8,4.96000008E11,8.399999984476378E29,3.53
"B1904+12","J1907+1247",0.82709737059,1.948E-15,1.20904749012," "," ",6730000.0,1.28E12,1.400000019202707E32,7.18
"J1910+1256","J1910+1256",0.00498358394057,9.686E-21,200.658805375034,"BT"," ",8.15E9,2.22E8,3.1000000308267766E33,1.95
"B1929+10","J1932+1059",0.226517635038,1.157426E-15,4.41466731644," ","HE[yhh94]",3100000.0,5.17999985E11,3.900000010617076E33,0.31
"J1935+12","J1935+12",1.9399,,0.51549," "," ",,,,9.81
"B1930+13","J1933+1304",0.928323751417,3.182E-16,1.077210400438," "," ",4.62E7,5.5E11,1.6000000186977554E31,8.1
"B1927+13","J1930+1316",0.76003196831,3.661E-15,1.31573412922," "," ",3290000.0,1.69000003E12,3.3000000257743516E32,8.28
"J1930+14","J1930+14",0.42571,,2.349017," "," ",,,,8.85
"J1941+1341","J1941+1341",0.559084099229,1.2387E-15,1.78863967224," "," ",7150000.0,8.4199997E11,2.800000038405414E32,8.55
"J1931+1440","J1931+1440",1.77923,,0.562041," "," ",,,,10.31
"J1937+1505","J1937+1505",2.8727736506,5.6E-15,0.3480956461," "," ",8110000.0,4.06000003E12,9.299999987888438E30,14.07
"B1933+15","J1936+1536",0.96733836953,4.039E-15,1.03376443187," "," ",3790000.0,1.99999999E12,1.800000063667539E32,8.41
"J1919+1314","J1919+1314",0.571399860595,3.78771E-15,1.750087931346," "," ",2390000.0,1.49000002E12,7.999999797902999E32,20.84
"J1918+1310","J1918+1310",0.85674,,1.167215," "," ",,,,6.31
"B1914+13","J1916+1312",0.2818424074,3.6491E-15,3.5480820974," "," ",1220000.0,1.03000002E12,6.399999838322399E33,4.5
"B1915+13","J1917+1353",0.194630982798,7.19782E-15,5.13792812235," "," ",428000.0,1.19999994E12,3.8999998942017543E34,5.0
"B1924+14","J1926+1434",1.324921971385,2.1948E-16,0.754761428671," "," ",9.56E7,5.46000011E11,3.700000092976551E30,8.02
"B1919+14","J1921+1419",0.618182590832,5.60066E-15,1.61764503697," "," ",1750000.0,1.88000004E12,9.400000271853057E32,4.08
"J1913+1330","J1913+1330",0.92339055858,8.6799E-15,1.08296537224," ","RRAT",1690000.0,2.85999995E12,4.4000000343658014E32,5.35
"J1911+1347","J1911+1347",0.00462596246526,1.712E-20,216.17123085389," "," ",4.28E9,2.85E8,6.799999973736702E33,1.6
"B1911+13","J1913+1400",0.5214727140817,8.03532E-16,1.917645876757," "," ",1.03E7,6.5500001E11,2.2000000171829007E32,5.07
"J1915+1410","J1915+1410",0.29749412167,4.89E-17,3.36141095625," "," ",9.63E7,1.21999999E11,7.300000106624791E31,7.76
"J1909+1450","J1909+1450",0.9961077952,2.19E-16,1.0039074133," "," ",7.21E7,4.72999985E11,8.700000080352763E30,4.94
"B1916+14","J1918+1444",1.1810232973,2.123644E-13,0.8467233477," ","HE[zkgl09]",88100.0,1.59999999E13,5.099999834783374E33,1.41
"J1921+1544","J1921+1544",0.1435756814094,9.8036E-16,6.964967814769," "," ",2320000.0,3.8000001E11,1.3000000035390254E34,15.1
"J1921+16","J1921+16",0.93643,,1.067885," "," ",,,,8.34
"J1918+1541","J1918+1541",0.37088299877,2.543E-15,2.6962681043," "," ",2310000.0,9.8300002E11,1.9999999494757496E33,0.68
"B1913+16","J1915+1606",0.059030003218,8.628E-18,16.94053778563,"BT"," ",1.08E8,2.2799999E10,1.6999999934341754E33,7.13
"J1919+1645","J1919+1645",0.562789986697,2.161E-16,1.776861748854," "," ",4.13E7,3.52999997E11,4.800000169780104E31,9.56
"J1928+15","J1928+15",0.403,,2.48139," ","RRAT",,,,9.87
"B1929+15","J1931+1536",0.314355396469,5.0148E-15,3.18111287808," "," ",993000.0,1.26999999E12,6.399999838322399E33,6.41
"J1929+16","J1929+16",0.529681,,1.887929," "," ",,,,0.63
"B1933+16","J1935+1616",0.3587384107696,6.0025237E-15,2.787546496219," "," ",947000.0,1.48000001E12,5.099999834783374E33,3.7
"J1932+17","J1932+17",0.04182,,23.912004," "," ",,,,2.7
"J1933+1726","J1933+1726",0.02151,,46.490005," "," ",,,,7.41
"J1935+1726","J1935+1726",0.00420010179188,,238.0894677202,"ELL1"," ",,,,3.11
"B1933+17","J1935+1745",0.654408146583,3.78E-16,1.528098336216," "," ",2.74E7,5.03000007E11,5.299999884300631E31,9.57
"J1926+1613","J1926+1613",0.3083,,3.243594," "," ",,,,1.7
"J1924+1628","J1924+1628",0.37509,,2.666027," "," ",,,,30.0
"J1924+1631","J1924+1631",2.9351864592,3.64212E-13,0.34069385843," "," ",128000.0,3.31000001E13,5.700000110664403E32,28.35
"J1924+1639","J1924+1639",0.1580429177826,2.56384E-15,6.327395203976," "," ",977000.0,6.4399999E11,2.6000000070780507E34,9.13
"B1924+16","J1926+1648",0.57982281497,1.79944E-14,1.72466480135," "," ",511000.0,3.26999998E12,3.600000054575502E33,6.0
"J1924+17","J1924+17",0.75843,,1.318513," "," ",,,,30.0
"B1921+17","J1923+1706",0.547209201831,4.3E-17,1.82745464925," "," ",2.02E8,1.54999996E11,9.999999974752424E30,6.38
"J1925+1721","J1925+1721",0.07566,,13.217024," "," ",,,,9.61
"J1922+1733","J1922+1733",0.2361708772317,1.338394E-14,4.234222321235," "," ",280000.0,1.79999998E12,4.000000189989804E34,10.0
"J1930+17","J1930+17",1.6096903,,0.6212375," "," ",,,,9.2
"J1928+1746","J1928+1746",0.0687304058253,1.31907E-14,14.5496012717," "," ",82600.0,9.6400002E11,1.5999999642372128E36,8.12
"J1930+1852","J1930+1852",0.136855046957,7.5057E-13,7.307001256," ","HE",2890.0,1.02999995E13,1.2000000476837154E37,7.0
